"","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume","Density_g_cm3","RespCorrectedgrams","sample_density","resp_g_kg_day"
"1014",993,"524","01-P6S4C4AA-S",1.6,1.8,0.9,0.9,36.4,7.804,4.29,97.5,3.514,45.2385797348899,NA,1,6,4,"4","AA",273.191017095457,80.0664994696956,53,"53_524+525_7_30",0.143745685233864,0.996257971604709,7,30,13,18,524,525,0.87903183,2021-07-30,"13:18:00",2021-07-30 13:18:00,"6_4",29593,4,14.9375,19,22.375,2661,202,0,94206479,29,"TMS-94206479",6,4,"6_4",296.525,1.306706,0.00636996403497789,2.33168868533922e-05,7.95584180296138e-05,0.390053901,0.000219086534920162,0.363136958912632,0.832879371152488
"1015",994,"520","01-P6S4C2AA-S",1.3,1.2,1,1.1,36.7,11.2275,7.965,100,3.2625,30.7214125328983,NA,1,6,4,"2","AA",308.469679424904,95.9272881302723,54,"54_520+521_7_30",0,0.614244733159956,7,30,13,22,520,521,0.87893314,2021-07-30,"13:22:00",2021-07-30 13:22:00,"6_4",29593,4,14.9375,19,22.375,2661,202,0,94206479,29,"TMS-94206479",6,4,"6_4",296.525,1.306706,0,0,0,0.629565517,0,0.527588106249429,0
"1016",995,"516","01-P6S4C1AA-S",1.1,1,0.9,0.8,39.2,8.556,5.955,100,2.601,29.008710587658,NA,1,6,4,"1","AA",249.976291328101,63.0491465636692,55,"55_516+517_7_30",0.29912780677465,0.998629262270112,7,30,13,24,516,517,0.87893314,2021-07-30,"13:24:00",2021-07-30 13:24:00,"6_4",29593,4,14.9375,19,22.375,2661,202,0,94206479,29,"TMS-94206479",6,4,"6_4",296.525,1.306706,0.013437974407904,5.37569956595053e-05,0.000213134913639693,0.804105556,0.000256929731598573,0.829545542719419,0.976744067645135
"1017",996,"530","01-P6S4C1FS-W",1.6,1.5,1.5,1.4,36.7,12.6676666666667,8.28,100,7.14766666666667,52.2856681105805,NA,1,6,4,"1","FS",289.160292024476,89.9692576627393,80,"80_530+531_7_30",0.230881852230165,0.995451189900953,7,30,16,1,530,531,0.87824231,2021-07-30,"16:1:00",2021-07-30 16:01:00,"6_4",29700,4,15.625,18.125,19.5,2447,202,0,94206479,29,"TMS-94206479",6,4,"6_4",293.65,1.306706,0.0102388858573522,3.54090313910928e-05,0.000113804271851769,0.727399364,9.94056864294846e-05,1.14484669780434,0.377900657530329
"1018",996,"530","01-P6S4C1FS-W",1.6,1.5,1.5,1.4,36.7,12.6676666666667,8.28,100,7.14766666666667,52.2856681105805,NA,1,6,4,"1","FS",289.160292024476,89.9692576627393,80,"80_530+531_7_30",0.230881852230165,0.995451189900953,7,30,16,1,530,531,0.87824231,2021-07-30,"16:1:00",2021-07-30 16:01:00,"6_4",29700,4,15.625,18.125,19.5,2447,202,0,94206479,29,"TMS-94206479",6,4,"6_4",293.65,1.306706,0.0102388858573522,3.54090313910928e-05,0.000113804271851769,0.727399364,0.000166695288148821,0.682708390354548,0.633708807426557
"1019",997,"528","01-P6S4C1FS-S",1.1,1,0.9,1,36.6,12.5885,8.675,100,3.9135,31.282759621892,NA,1,6,4,"1","FS",325.652372389154,113.64390720111,81,"81_528+529_7_30",0.0697981819034022,0.985974527402197,7,30,16,3,528,529,0.87824231,2021-07-30,"16:3:00",2021-07-30 16:03:00,"6_4",29604,4,15.0625,18.125,20.625,2657,202,0,94206479,29,"TMS-94206479",6,4,"6_4",294.775,1.306706,0.00302351964937436,9.28450060778694e-06,2.66052067712155e-05,0.486156863,3.45383149337554e-05,0.770309924564773,0.131300858052164
"1020",998,"537","01-P6S4C2FS-F",1.4,1.4,1.1,1.1,32.5,11.37,7.75,100,3.62,31.9275379156508,NA,1,6,4,"2","FS",274.16535118466,82.8210217284243,82,"82_537+536_7_30",0.134868204283359,0.97485524547523,7,30,16,7,537,536,0.87863707,2021-07-30,"16:7:00",2021-07-30 16:07:00,"6_4",29604,4,15.0625,18.125,20.625,2657,202,0,94206479,29,"TMS-94206479",6,4,"6_4",294.775,1.306706,0.00599585310091984,2.18694779446489e-05,7.23953046677043e-05,0.718210938,0.000124778658981333,0.580189795744919,0.474358549983434
"1021",999,"532","01-P6S4C4FS-S",1.2,1.2,0.5,0.6,37.2,10.444,6.97,40,3.474,35.1372935299173,NA,1,6,4,"4","FS",300.408739397726,97.3305328488757,83,"83_532+533_7_30",0.119685903465586,0.969224312475796,7,30,16,16,532,533,0.87814362,2021-07-30,"16:16:00",2021-07-30 16:16:00,"6_4",29701,4,15.625,18.0625,19.4375,2447,202,0,94206479,29,"TMS-94206479",6,4,"6_4",293.5875,1.306706,0.00527611285929291,1.7563113742532e-05,5.42081986490826e-05,0.603159824,8.33670062077846e-05,0.650235640152096,0.316928010799514
"1022",1000,"524","01-P6S4C4AA-S",1.6,1.8,0.9,0.9,36.4,7.804,4.29,97.5,3.514,45.2385797348899,NA,1,6,4,"4","AA",273.191017095457,80.0664994696956,84,"84_524+525_7_30",0.112568933399722,0.969611309733368,7,30,16,19,524,525,0.87824231,2021-07-30,"16:19:00",2021-07-30 16:19:00,"6_4",29605,4,15.0625,18.125,20.5,2657,202,0,94206479,29,"TMS-94206479",6,4,"6_4",294.65,1.306706,0.00501562822363016,1.8359418537827e-05,6.26432809833097e-05,0.390053901,0.000172505935972166,0.363136958912632,0.655798566191787
"1023",1001,"520","01-P6S4C2AA-S",1.3,1.2,1,1.1,36.7,11.2275,7.965,100,3.2625,30.7214125328983,NA,1,6,4,"2","AA",308.469679424904,95.9272881302723,85,"85_520+521_7_30",0,0.611651510963785,7,30,16,21,520,521,0.87824231,2021-07-30,"16:21:00",2021-07-30 16:21:00,"6_4",29605,4,15.0625,18.125,20.5,2657,202,0,94206479,29,"TMS-94206479",6,4,"6_4",294.65,1.306706,0,0,0,0.629565517,0,0.527588106249429,0
"1024",1002,"516","01-P6S4C1AA-S",1.1,1,0.9,0.8,39.2,8.556,5.955,100,2.601,29.008710587658,NA,1,6,4,"1","AA",249.976291328101,63.0491465636692,86,"86_516+517_7_30",0.320910721518254,0.995479255435945,7,30,16,24,516,517,0.87824231,2021-07-30,"16:24:00",2021-07-30 16:24:00,"6_4",29605,4,15.0625,18.125,20.5,2657,202,0,94206479,29,"TMS-94206479",6,4,"6_4",294.65,1.306706,0.0144968830393035,5.79930319082776e-05,0.000229929885326267,0.804105556,0.000277175722712595,0.829545542719419,1.0537112274642
"1025",1003,"1","25-P1S1C1AA",27.3,26.4,24.2,24.8,102,1658.2,1050.18,100,608.02,36.6674707514172,NA,25,1,1,"1","AA",9265.55224872127,52846.2340635168,1,"1_1_7_29",9.76923076923075,0.997413972419454,7,29,9,19,1,0,0.8862362,2021-07-29,"9:19:00",2021-07-29 09:19:00,"1_1",29804,4,16.0625,21.625,23.9375,2041,202,0,94206489,14,"TMS-94206489",1,1,"1_1",298.0875,1.5637,0.553479393055425,0.00704711850434184,0.00123557422514592,0.577423917,0.00304569133077533,0.40567939786314,11.5785001630755
"1026",1004,"2","25-P1S1C2AA",25.6,25.8,25.4,25.2,99.2,1519.4,918.18,98,601.22,39.5695669343162,NA,25,1,1,"2","AA",8968.46207118898,50662.9902702905,2,"2_2_7_29",12.6833333333333,0.998805937543117,7,29,9,22,2,0,0.8862362,2021-07-29,"9:22:00",2021-07-29 09:22:00,"1_1",29804,4,16.0625,21.625,23.9375,2041,202,0,94206489,14,"TMS-94206489",1,1,"1_1",298.0875,1.5637,0.718578954789675,0.00914923141252674,0.00161961491941179,0.450618436,0.004504267625476,0.359573421048806,17.1234238050096
"1027",1005,"3","25-P1S1C4AA",23.1,21.2,24.1,19.5,99.1,1283.5,791.79,86,491.71,38.3100895987534,NA,25,1,1,"4","AA",7600.11430836216,37586.3786050469,3,"3_3_7_29",9.79020979020976,0.998661318280495,7,29,9,24,3,0,0.8862362,2021-07-29,"9:24:00",2021-07-29 09:24:00,"1_1",29997,4,16.25,20.5,21.8125,1974,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.9625,1.5637,0.558650463129267,0.00711295861340796,0.0014382683445138,0.725947552,0.00344466952365713,0.417534493406735,13.0952556611349
"1028",1006,"4","25-P1S1C1FS",27.3,24.4,26.1,22.8,99.6,2879.7,1879.84,98,999.86,34.7209778796402,NA,25,1,1,"1","FS",8864.02916360187,49492.2650341554,4,"4_4_7_29",6.13626373626373,0.998228220921745,7,29,9,27,4,0,0.8862362,2021-07-29,"9:27:00",2021-07-29 09:27:00,"1_1",29997,4,16.25,20.5,21.8125,1974,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.9625,1.5637,0.350148429053594,0.0044582282639793,0.000798465483902076,0.772093588,0.00105504534389853,0.75680679367926,4.01086037936464
"1029",1007,"5","25-P1S1C2FS",29.4,29.3,30.4,29.8,99.7,3243,2073.36,94,1169.64,36.0666049953747,NA,25,1,1,"2","FS",10698.5731075912,69191.3502170752,5,"5_5_7_29",9.44755244755243,0.999267467051073,7,29,9,30,5,0,0.8862362,2021-07-29,"9:30:00",2021-07-29 09:30:00,"1_1",29901,4,16.0625,21.5,23.375,2021,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.525,1.5637,0.536266539365128,0.00682795764437957,0.00105575919251109,2.318410762,0.00176682594519464,0.597545669613079,6.71676551325193
"1030",1008,"6","25-P1S1C4FS",32.2,32.4,29.9,31.9,99.9,2639.3,1230.34,85,1408.96,53.3838517788808,NA,25,1,1,"4","FS",11487.0528854233,78361.1076270435,6,"6_6_7_29",23.2857142857143,0.994142929483166,7,29,9,33,6,0,0.8862362,2021-07-29,"9:33:00",2021-07-29 09:33:00,"1_1",29805,4,16.0625,21.625,23.75,2040,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.9,1.5637,1.32009113096335,0.0168079223059671,0.00246389437655291,0.568811044,0.00785291675171018,0.313755315948858,29.8536483233014
"1031",1009,"1","25-P1S1C1AA",27.3,26.4,24.2,24.8,102,1658.2,1050.18,100,608.02,36.6674707514172,NA,25,1,1,"1","AA",9265.55224872127,52846.2340635168,30,"36_1_7_29",29.3,0.997919282094202,7,29,11,59,1,0,0.8862362,2021-07-29,"11:59:00",2021-07-29 11:59:00,"1_1",29911,4,16.25,21.5,23.125,2017,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.275,1.5637,1.6645394199182,0.0211935741321038,0.00371587818768949,0.577423917,0.00915964233644194,0.40567939786314,34.8212963062177
"1032",1010,"1","25-P1S1C1AA",27.3,26.4,24.2,24.8,102,1658.2,1050.18,100,608.02,36.6674707514172,NA,25,1,1,"1","AA",9265.55224872127,52846.2340635168,31,"37_1_7_29",14.3690476190476,0.997107609123419,7,29,12,1,1,0,0.8862362,2021-07-29,"12:1:00",2021-07-29 12:01:00,"1_1",29911,4,16.25,21.5,23.125,2017,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.275,1.5637,0.816308743637764,0.0103935657311268,0.00182230821247408,0.577423917,0.00449199102067504,0.40567939786314,17.0767530641982
"1033",1011,"2","25-P1S1C2AA",25.6,25.8,25.4,25.2,99.2,1519.4,918.18,98,601.22,39.5695669343162,NA,25,1,1,"2","AA",8968.46207118898,50662.9902702905,32,"38_2_7_29",10.2636363636364,0.998230871642259,7,29,12,6,2,0,0.8862362,2021-07-29,"12:6:00",2021-07-29 12:06:00,"1_1",29815,4,16.25,21.125,23.125,2037,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.275,1.5637,0.583079430681866,0.00742399788865817,0.00131421069158767,0.450618436,0.00365491611630907,0.359573421048806,13.8945291077606
"1034",1012,"4","25-P1S1C1FS",27.3,24.4,26.1,22.8,99.6,2879.7,1879.84,98,999.86,34.7209778796402,NA,25,1,1,"1","FS",8864.02916360187,49492.2650341554,33,"39_4_7_29",6.41978021978021,0.996782162168793,7,29,12,8,4,0,0.8872231,2021-07-29,"12:8:00",2021-07-29 12:08:00,"1_1",30008,4,16.4375,20.3125,21.375,1964,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.525,1.5637,0.367277345971791,0.00467632040776662,0.000837525630402727,0.772093588,0.00110665712490641,0.75680679367926,4.2070677260442
"1035",1013,"5","25-P1S1C2FS",29.4,29.3,30.4,29.8,99.7,3243,2073.36,94,1169.64,36.0666049953747,NA,25,1,1,"2","FS",10698.5731075912,69191.3502170752,34,"48_5_7_29",7.26373626373626,0.997871431736222,7,29,12,12,5,0,0.8862362,2021-07-29,"12:12:00",2021-07-29 12:12:00,"1_1",30008,4,16.4375,20.3125,21.375,1964,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.525,1.5637,0.415098050036279,0.00528519252248646,0.000817212244191206,2.318410762,0.00136761470419552,0.597545669613079,5.1991240594697
"1036",1014,"6","25-P1S1C4FS",32.2,32.4,29.9,31.9,99.9,2639.3,1230.34,85,1408.96,53.3838517788808,NA,25,1,1,"4","FS",11487.0528854233,78361.1076270435,35,"49_6_7_29",5.31868131868132,0.970094120531263,7,29,12,15,6,0,0.8862362,2021-07-29,"12:15:00",2021-07-29 12:15:00,"1_1",29912,4,16.3125,21.5,23.25,2017,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.4,1.5637,0.302028452329133,0.00384554569140611,0.000563723358030338,0.568811044,0.00179669739244266,0.313755315948858,6.83032480711003
"1037",1015,"1","25-P1S1C1AA",27.3,26.4,24.2,24.8,102,1658.2,1050.18,100,608.02,36.6674707514172,NA,25,1,1,"1","AA",9265.55224872127,52846.2340635168,59,"75_1_7_29",38.1,0.998802766023325,7,29,15,9,1,0,0.8862362,2021-07-29,"15:9:00",2021-07-29 15:09:00,"1_1",30020,4,16.375,19.625,20.875,1958,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.025,1.5637,2.18097661368324,0.0277690567068408,0.00486876028868375,0.577423917,0.0120014975232395,0.40567939786314,45.6248929843472
"1038",1016,"2","25-P1S1C2AA",25.6,25.8,25.4,25.2,99.2,1519.4,918.18,98,601.22,39.5695669343162,NA,25,1,1,"2","AA",8968.46207118898,50662.9902702905,60,"76_2_7_29",33.0999999999999,0.999097209556812,7,29,15,10,2,0,0.8862362,2021-07-29,"15:10:00",2021-07-29 15:10:00,"1_1",30020,4,16.375,19.625,20.875,1958,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.025,1.5637,1.89475921031273,0.0241248235432133,0.00427062365973913,0.450618436,0.0118769169514325,0.359573421048806,45.1512874825657
"1039",1017,"3","25-P1S1C4AA",23.1,21.2,24.1,19.5,99.1,1283.5,791.79,86,491.71,38.3100895987534,NA,25,1,1,"4","AA",7600.11430836216,37586.3786050469,61,"77_3_7_29",24.3999999999999,0.998990028125799,7,29,15,12,3,0,0.8862362,2021-07-29,"15:12:00",2021-07-29 15:12:00,"1_1",30020,4,16.375,19.625,20.875,1958,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.025,1.5637,1.39674092844805,0.0177838578385017,0.00359596634292739,0.725947552,0.0086123814911369,0.417534493406735,32.740829476706
"1040",1018,"4","25-P1S1C1FS",27.3,24.4,26.1,22.8,99.6,2879.7,1879.84,98,999.86,34.7209778796402,NA,25,1,1,"1","FS",8864.02916360187,49492.2650341554,62,"78_4_7_29",9.75174825174823,0.997937631065693,7,29,15,14,4,0,0.8862362,2021-07-29,"15:14:00",2021-07-29 15:14:00,"1_1",29924,4,16.375,20.75,22.375,1961,202,0,94206489,14,"TMS-94206489",1,1,"1_1",296.525,1.5637,0.555400183167254,0.00707157476361701,0.00126651396726405,0.772093588,0.00167349709046191,0.75680679367926,6.36196653910001
"1041",1019,"5","25-P1S1C2FS",29.4,29.3,30.4,29.8,99.7,3243,2073.36,94,1169.64,36.0666049953747,NA,25,1,1,"2","FS",10698.5731075912,69191.3502170752,63,"79_5_7_29",10.5454545454545,0.994677705499704,7,29,15,18,5,0,0.8862362,2021-07-29,"15:18:00",2021-07-29 15:18:00,"1_1",29828,4,16.25,19.875,21.75,2033,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.9,1.5637,0.60187345686862,0.00766329086211581,0.00118492090811734,2.318410762,0.00198297965891812,0.597545669613079,7.53849547134311
"1042",1020,"21","01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,1,1,1,"1","FS",260.131124257717,75.9290873947648,2,"2_21+22_7_29",0.237200272479563,0.985508971245783,7,29,9,27,21,22,0.88613751,2021-07-29,"9:27:00",2021-07-29 09:27:00,"1_1",29997,4,16.25,20.5,21.8125,1974,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.9625,1.306706,0.0106522386628095,4.09494968862553e-05,0.000140291935914192,0.70671791,0.000186934218610187,0.75048825708439,0.710649125468489
"1043",1021,"25","01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,1,1,1,"2","FS",192.210074780442,64.1893483473814,3,"3_25+26_7_29",0.622527917606896,0.997213427908182,7,29,9,29,25,26,0.88613751,2021-07-29,"9:29:00",2021-07-29 09:29:00,"1_1",29901,4,16.0625,21.5,23.375,2021,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.525,1.306706,0.0280750563741426,0.00014606443708121,0.000437378741130154,0.603907022,0.000807787073599153,0.541453008379277,3.07088333899454
"1044",1022,"14","01-P1S1C1AA-F",1.2,1.2,1.05,1.2,40,8.05,6.65,100,1.4,17.3970219839754,NA,1,1,1,"1","AA",294.39083449101,85.0723655638031,4,"4_14+13_7_29",0.26429473845408,0.951846385617975,7,29,9,31,14,13,0.88613751,2021-07-29,"9:31:00",2021-07-29 09:31:00,"1_1",29901,4,16.0625,21.5,23.375,2021,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.525,1.306706,0.0117189603709113,3.98074905802448e-05,0.000137752844807427,0.664722772,0.000215648621874849,0.638783793792903,0.819809800919424
"1045",1023,"34","01-P1S1C4AA-F",1.5,1.4,0.8,1.4,36.2,6.255,5.62,90,0.635,10.1781528363807,NA,1,1,1,"4","AA",281.286259136533,81.171292886208,5,"5_34+33_7_29",0,0.841026646902219,7,29,9,33,34,33,0.88613751,2021-07-29,"9:33:00",2021-07-29 09:33:00,"1_1",29805,4,16.0625,21.625,23.75,2040,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.9,1.306706,0,0,0,0.861837879,0,0.501267702348638,0
"1046",1024,"29","01-P1S1C4FS-S",1.5,1.5,1.3,1.3,42,8.735,7.76,61,0.975,11.3128976962455,NA,1,1,1,"4","FS",198.588230331761,66.8161779547111,6,"6_29+30_7_29",0.0432143103721834,0.462018864593483,7,29,9,40,29,30,0.88613751,2021-07-29,"9:40:00",2021-07-29 09:40:00,"1_1",29998,4,16.25,20.5,21.9375,1976,202,0,94206489,14,"TMS-94206489",1,1,"1_1",296.0875,1.306706,0.00195422092639585,9.84056770701432e-06,2.92477209295097e-05,0.699392788,4.37970509252258e-05,0.667801148973341,0.166498868797338
"1047",1025,"11","10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,10,1,1,"2","FS",1183.19861666272,2320.32457067182,7,"7_11_7_29",1.36875274805803,0.999753481426385,7,29,9,43,11,0,0.88603882,2021-07-29,"9:43:00",2021-07-29 09:43:00,"1_1",29998,4,16.25,20.5,21.9375,1976,202,0,94206489,14,"TMS-94206489",1,1,"1_1",296.0875,11.661397,0.466268794597446,0.00039407483074362,0.000200949815595171,0.645926742,0.000337848649313572,0.594792419633624,1.28436542523048
"1048",1026,"133","10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,10,1,1,"1","FS",1219.74377783974,2432.63827518352,8,"8_133_7_29",2.67078101965104,0.998670012876147,7,29,9,45,133,0,0.88603882,2021-07-29,"9:45:00",2021-07-29 09:45:00,"1_1",29902,4,16.0625,21.25,22.875,2021,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.025,11.661397,0.896031440994093,0.000734606281477438,0.000368337311031783,0.712685479,0.000515478727648723,0.714553853098647,1.95964393102938
"1049",1027,"11","10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,10,1,1,"2","FS",1183.19861666272,2320.32457067182,47,"50_11_7_29",1.61449085533217,0.999764873952281,7,29,12,5,11,0,0.88584144,2021-07-29,"12:5:00",2021-07-29 12:05:00,"1_1",29815,4,16.25,21.125,23.125,2037,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.275,11.661397,0.547661062186803,0.000462864860112424,0.000236027782108188,0.645926742,0.000396823789808174,0.594792419633624,1.50856531933475
"1050",1028,"133","10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,10,1,1,"1","FS",1219.74377783974,2432.63827518352,48,"51_133_7_29",2.8512831638188,0.99981965173502,7,29,12,7,133,0,0.88584144,2021-07-29,"12:7:00",2021-07-29 12:07:00,"1_1",29815,4,16.25,21.125,23.125,2037,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.275,11.661397,0.955571475057087,0.000783419839820358,0.000392812809370517,0.712685479,0.000549731567000993,0.714553853098647,2.08985952511098
"1051",1029,"25","01-P1S1C2FS-S",1.5,1.5,1.3,1.2,39.5,9.165,7.775,98,1.39,15.1790842041298,NA,1,1,1,"2","FS",192.210074780442,64.1893483473814,49,"52_25+26_7_29",0.609899205075767,0.996905209911153,7,29,12,12,25,26,0.88584144,2021-07-29,"12:12:00",2021-07-29 12:12:00,"1_1",30008,4,16.4375,20.3125,21.375,1964,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.525,1.306706,0.0276824154502638,0.000144021667344362,0.000431261824009359,0.603907022,0.000796489847383521,0.541453008379277,3.02793580381319
"1052",1030,"21","01-P1S1C1FS-S",1.3,1.2,1,1,38,11.87,8.61,100,3.26,27.6917006256098,NA,1,1,1,"1","FS",260.131124257717,75.9290873947648,50,"53_21+22_7_29",0.286690616218083,0.991693717619781,7,29,12,14,21,22,0.88584144,2021-07-29,"12:14:00",2021-07-29 12:14:00,"1_1",29912,4,16.3125,21.5,23.25,2017,202,0,94206489,14,"TMS-94206489",1,1,"1_1",297.4,1.306706,0.0128082494761045,4.9237666244871e-05,0.000168686993556407,0.70671791,0.000224769664233985,0.75048825708439,0.854484355551917
"1053",1031,"17","01-P1S1C2AA-S",0.9,1,1.2,1.3,35.5,8.46,7.39,97.5,1.07,12.6808810750224,NA,1,1,1,"2","AA",278.717376069227,81.7194353544125,51,"54_17+18_7_29",0.0336609336609334,0.778527480124439,7,29,12,18,17,18,0.88574275,2021-07-29,"12:18:00",2021-07-29 12:18:00,"1_1",29816,4,16.25,20.875,22.6875,2036,202,0,94206489,14,"TMS-94206489",1,1,"1_1",296.8375,1.306706,0.00149943710843607,5.37977620765075e-06,1.83485984935297e-05,0.575,2.48040629087622e-05,0.739741652850264,0.0942951255539505
"1054",1032,"13","01-P1S1C1AA-S",1.3,1.4,1,1,39,8.05,6.65,100,1.4,17.3970219839754,NA,1,1,1,"1","AA",294.39083449101,85.0723655638031,52,"55_13+14_7_29",0.628421309872852,0.990435228702829,7,29,12,22,13,14,0.88574275,2021-07-29,"12:22:00",2021-07-29 12:22:00,"1_1",29816,4,16.25,20.875,22.6875,2036,202,0,94206489,14,"TMS-94206489",1,1,"1_1",296.8375,1.306706,0.0279166085078317,9.4828388784924e-05,0.000328151313564857,0.614046512,0.000545748016420217,0.601287230904356,2.0747156592231
"1055",1033,"34","01-P1S1C4AA-F",1.5,1.4,0.8,1.4,36.2,6.255,5.62,90,0.635,10.1781528363807,NA,1,1,1,"4","AA",281.286259136533,81.171292886208,53,"56_34+33_7_29",0,0.0379309355819374,7,29,12,24,34,33,0.88574275,2021-07-29,"12:24:00",2021-07-29 12:24:00,"1_1",30009,4,16.5,20.1875,21.125,1963,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.275,1.306706,0,0,0,0.861837879,0,0.501267702348638,0
"1056",1034,"29","01-P1S1C4FS-S",1.5,1.5,1.3,1.3,42,8.735,7.76,61,0.975,11.3128976962455,NA,1,1,1,"4","FS",198.588230331761,66.8161779547111,54,"57_29+30_7_29",0,0.475927221194866,7,29,12,26,29,30,0.88603882,2021-07-29,"12:26:00",2021-07-29 12:26:00,"1_1",30009,4,16.5,20.1875,21.125,1963,202,0,94206489,14,"TMS-94206489",1,1,"1_1",295.275,1.306706,0,0,0,0.699392788,0,0.667801148973341,0
"1057",1035,"133","10-P1S1C1FS",9.5,9,8.8,8.2,39.3,362,221.02,98,140.98,38.9447513812155,NA,10,1,1,"1","FS",1219.74377783974,2432.63827518352,93,"96_133_7_29",0.762392871627422,0.822957197155242,7,29,15,2,133,0,0.88544668,2021-07-29,"15:2:00",2021-07-29 15:02:00,"1_1",29827,4,16.25,19.4375,20.625,2033,202,0,94206489,14,"TMS-94206489",1,1,"1_1",294.775,11.661397,0.257558457299081,0.000211157836570592,0.000105876183864471,0.712685479,0.000148171034842708,0.714553853098647,0.563287006058039
"1058",1036,"11","10-P1S1C2FS",8.6,9.3,8.6,8.4,38.8,245.9,177.81,100,68.09,27.6901179341196,NA,10,1,1,"2","FS",1183.19861666272,2320.32457067182,94,"97_11_7_29",1.80838685413414,0.999819002449032,7,29,15,7,11,0,0.88534799,2021-07-29,"15:7:00",2021-07-29 15:07:00,"1_1",29827,4,16.25,19.4375,20.625,2033,202,0,94206489,14,"TMS-94206489",1,1,"1_1",294.775,11.661397,0.618291631981563,0.000522559461509083,0.000266467734642203,0.645926742,0.000448001228405601,0.594792419633624,1.70312146990673
