"","V1","V1","sample_code","Code","D1(cm)","D2(cm)","D3(cm)","D4(cm)","Length(cm)","FW(g)","DW(g)","Bark(%)","Watercontent(g)","Waterpercentage","Notes","DiamClass","Plot...16","SubPlot","Class","Species","Areacm2","Volcm3","X","ID","slope","rsq","Month","Day","Hour","Min","Sample_code1","Sample_code2","ATMP","Date","Time","DateTime","Loc...36","ReadIndex","TimeZone","T1","T2","T3","Soil_moist","Shake","Err_flag","Code_sens","Sensornumber","Serial","Plot...48","Subplot2","Loc...50","T3K","chambervolume","respiration","RespCorrectedArea","RespCorrectedVolume"
"408",422,7,343,"25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.06150777,NA,25,6,2,2,"AA",7238.112346,34079.31086,7,"8_343_4_29",0.164835165,1,4,29,9,18,343,0,0.8862362,2022-04-29,"9:18:00",2020-04-29 22:09:18,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,1.5637,0.009923461,0.000126349,2.68e-05
"409",423,8,344,"25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154,NA,25,6,2,4,"AA",6424.448129,27579.55378,8,"9_344_4_29",0.312087912,0.934383689,4,29,9,21,344,0,0.8872231,2022-04-29,"9:21:00",2020-04-29 22:09:21,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,1.5637,0.018809341,0.000239488,5.58e-05
"410",424,9,345,"25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.33700926,NA,25,6,2,1,"FS",6777.024288,30653.39439,9,"10_345_4_29",0.151648352,0.822990493,4,29,9,24,345,0,0.8862362,2022-04-29,"9:24:00",2020-04-29 22:09:24,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,1.5637,0.009013114,0.000114759,2.54e-05
"411",425,10,346,"25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.70339773,NA,25,6,2,2,"FS",8425.609823,44924.90159,10,"11_346_4_29",0.195604396,1,4,29,9,26,346,0,0.8872231,2022-04-29,"9:26:00",2020-04-29 22:09:26,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,1.5637,0.011638558,0.000148187,2.78e-05
"412",426,11,347,"25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.88588927,NA,25,6,2,4,"FS",6399.852014,27826.34689,11,"12_347_4_29",0.305494505,0.949668223,4,29,9,28,347,0,0.8872231,2022-04-29,"9:28:00",2020-04-29 22:09:28,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,1.5637,0.018177073,0.000231438,5.32e-05
"413",427,35,343,"25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.06150777,NA,25,6,2,2,"AA",7238.112346,34079.31086,35,"38_343_4_29",0.276923077,0.925174825,4,29,12,29,343,0,0.8872231,2022-04-29,"12:29:00",2020-04-29 22:12:29,"6_2",55893,4,5.125,6.75,7.25,2384,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.4,1.5637,0.016638082,0.000211843,4.5e-05
"414",428,36,344,"25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154,NA,25,6,2,4,"AA",6424.448129,27579.55378,36,"39_344_4_29",0.364835165,0.963496503,4,29,12,32,344,0,0.8872231,2022-04-29,"12:32:00",2020-04-29 22:12:32,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.021983487,0.000279902,6.52e-05
"415",429,37,345,"25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.33700926,NA,25,6,2,1,"FS",6777.024288,30653.39439,37,"40_345_4_29",0.171428571,0.866666667,4,29,12,34,345,0,0.8872231,2022-04-29,"12:34:00",2020-04-29 22:12:34,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.01032959,0.00013152,2.91e-05
"416",430,38,346,"25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.70339773,NA,25,6,2,2,"FS",8425.609823,44924.90159,38,"41_346_4_29",0.279120879,0.936371553,4,29,12,37,346,0,0.8872231,2022-04-29,"12:37:00",2020-04-29 22:12:37,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.016818692,0.000214142,4.02e-05
"417",431,39,347,"25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.88588927,NA,25,6,2,4,"FS",6399.852014,27826.34689,39,"42_347_4_29",0.43956044,0.967585873,4,29,12,41,347,0,0.8872231,2022-04-29,"12:41:00",2020-04-29 22:12:41,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,1.5637,0.026486129,0.000337232,7.76e-05
"418",432,63,343,"25-P6S2C2AA",20.2,20,21.4,21.5,100.5,1203.1,721.12,98,481.98,40.06150777,NA,25,6,2,2,"AA",7238.112346,34079.31086,63,"68_343_4_29",0.112087912,1,4,29,15,31,343,0,0.8862362,2022-04-29,"15:31:00",2020-04-29 22:15:31,"6_2",55905,4,5.25,6,5.875,2374,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.025,1.5637,0.006760002,8.61e-05,1.83e-05
"419",433,64,344,"25-P6S2C4AA",21.5,21,16.5,15.8,99.8,859.6,464.63,55,394.97,45.9481154,NA,25,6,2,4,"AA",6424.448129,27579.55378,64,"69_344_4_29",0.230769231,0.916839917,4,29,15,33,344,0,0.8872231,2022-04-29,"15:33:00",2020-04-29 22:15:33,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.013926933,0.000177323,4.13e-05
"420",434,65,345,"25-P6S2C1FS",21.2,19.3,21.2,18,98.3,1360.2,838.74,100,521.46,38.33700926,NA,25,6,2,1,"FS",6777.024288,30653.39439,65,"70_345_4_29",0.125274725,1,4,29,15,35,345,0,0.8872231,2022-04-29,"15:35:00",2020-04-29 22:15:35,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.007560335,9.63e-05,2.13e-05
"421",435,66,346,"25-P6S2C2FS",22.5,23.2,27,22.7,100.5,1609.9,1051.21,85,558.69,34.70339773,NA,25,6,2,2,"FS",8425.609823,44924.90159,66,"71_346_4_29",0.294505495,0.946048472,4,29,15,37,346,0,0.8872231,2022-04-29,"15:37:00",2020-04-29 22:15:37,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.017773419,0.000226298,4.24e-05
"422",436,67,347,"25-P6S2C4FS",20,19.1,20,17.3,97.1,1240.9,572.23,30,668.67,53.88588927,NA,25,6,2,4,"FS",6399.852014,27826.34689,67,"72_347_4_29",0.553846154,0.976984615,4,29,15,40,347,0,0.8872231,2022-04-29,"15:40:00",2020-04-29 22:15:40,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,1.5637,0.033424639,0.000425576,9.79e-05
"423",437,14,349,"10-P6S2C1AA-b",11.7,11.8,11.7,12.2,39.2,417.5,249.48,98,168.02,40.24431138,NA,10,6,2,1,"AA",1679.928223,4323.37551,14,"242_349_4_29",0.119143089,0.980598515,4,29,9,17,349,0,0.88297943,2022-04-29,"9:17:00",2020-04-29 22:09:17,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,11.661397,0.033535808,2e-05,7.76e-06
"424",438,15,350,"10-P6S2C2AA",10.2,10,10.1,10.2,39.7,261.2,197.81,100,63.39,24.26875957,NA,10,6,2,2,"AA",1423.834836,3196.475165,15,"243_350_4_29",0.117640768,0.938043488,4,29,9,19,350,0,0.88297943,2022-04-29,"9:19:00",2020-04-29 22:09:19,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,11.661397,0.038198099,2.68e-05,1.2e-05
"425",439,16,353,"10-P6S2C4AA-b",9.8,9.9,10.1,10.1,40,185.5,95.19,85,90.31,48.68463612,NA,10,6,2,4,"AA",1409.821349,3126.06795,16,"244_353_4_29",0.270444494,0.995720561,4,29,9,22,353,0,0.88297943,2022-04-29,"9:22:00",2020-04-29 22:09:22,"6_2",55784,4,5.25,6.1875,6.375,2510,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.525,11.661397,0.088544045,6.28e-05,2.83e-05
"426",440,17,354,"10-P6S2C1FS",9.2,9.5,12,10.5,40,364.4,214.94,99,149.46,41.01536773,NA,10,6,2,1,"FS",1462.764591,3342.366604,17,"245_354_4_29",0.522660414,0.994820295,4,29,9,24,354,0,0.88307812,2022-04-29,"9:24:00",2020-04-29 22:09:24,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,11.661397,0.164674257,0.000112577,4.93e-05
"427",441,18,357,"10-P6S2C2FS-b",10.3,10.5,10.1,11.2,39,337.6,239.66,NA,97.94,29.01066351,NA,10,6,2,2,"FS",1463.582357,3393.275459,18,"246_357_4_29",0.782591784,0.999226455,4,29,9,26,357,0,0.88297943,2022-04-29,"9:26:00",2020-04-29 22:09:26,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,11.661397,0.245034363,0.000167421,7.22e-05
"428",442,19,358,"10-P6S2C4FS",9.9,9.7,9.8,9.4,38.9,309.8,111.99,65,197.81,63.85087153,"Heavier Bag (-4g)",10,6,2,4,"FS",1333.233007,2874.738443,19,"247_358_4_29",0.429110766,0.996625515,4,29,9,27,358,0,0.88297943,2022-04-29,"9:27:00",2020-04-29 22:09:27,"6_2",55977,4,4.6875,7.5625,10,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,11.661397,0.142783498,0.000107096,4.97e-05
"429",443,20,359,"10-P6S2C4FS-b",7.9,10.1,8.2,8,40.8,2398.9,83.23,NA,2315.67,96.53049314,NA,10,6,2,4,"FS",1211.127062,2344.677412,20,"248_359_4_29",0.095504087,0.932168827,4,29,9,29,359,0,0.88297943,2022-04-29,"9:29:00",2020-04-29 22:09:29,"6_2",55881,4,4.9375,6.6875,7.125,2401,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.275,11.661397,0.03403975,2.81e-05,1.45e-05
"430",444,21,356,"10-P6S2C2FS",10.8,10,10.7,10.1,40,275.1,200.33,98,74.77,27.17920756,NA,10,6,2,2,"FS",1476.799875,3397.946614,21,"249_356_4_29",0.873333149,0.99797083,4,29,9,31,356,0,0.88297943,2022-04-29,"9:31:00",2020-04-29 22:09:31,"6_2",55881,4,4.9375,6.6875,7.125,2401,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.275,11.661397,0.276084962,0.000186948,8.13e-05
"431",445,22,355,"10-P6S2C1FS-b",11.2,10.5,10.5,12.4,40,466.4,292.54,NA,173.86,37.27701544,NA,10,6,2,1,"FS",1596.616428,3906.649005,22,"250_355_4_29",0.371757395,0.973657968,4,29,9,33,355,0,0.88307812,2022-04-29,"9:33:00",2020-04-29 22:09:33,"6_2",55785,4,5.25,6.1875,6.1875,2504,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.3375,11.661397,0.1106693,6.93e-05,2.83e-05
"432",446,23,352,"10-P6S2C4AA",11.2,10.3,10.9,10.8,39.1,175,95.33,90,79.67,45.52571429,NA,10,6,2,4,"AA",1509.854441,3581.931304,23,"251_352_4_29",0.313777248,0.985877908,4,29,9,35,352,0,0.88307812,2022-04-29,"9:35:00",2020-04-29 22:09:35,"6_2",55785,4,5.25,6.1875,6.1875,2504,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.3375,11.661397,0.097320414,6.45e-05,2.72e-05
"433",447,24,351,"10-P6S2C2AA-b",10,9.4,10.3,10.5,39.5,193.2,140.37,98,52.83,27.3447205,NA,10,6,2,2,"AA",1406.029479,3134.690313,24,"252_351_4_29",0.178679188,0.959790659,4,29,9,37,351,0,0.88307812,2022-04-29,"9:37:00",2020-04-29 22:09:37,"6_2",55785,4,5.25,6.1875,6.1875,2504,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.3375,11.661397,0.058486435,4.16e-05,1.87e-05
"434",448,25,348,"10-P6S2C1AA",9.8,9.9,9.6,9.3,39.7,266,150.43,98,115.57,43.44736842,NA,10,6,2,1,"AA",1349.914439,2904.003884,25,"253_348_4_29",0.315138605,0.985787133,4,29,9,39,348,0,0.88307812,2022-04-29,"9:39:00",2020-04-29 22:09:39,"6_2",55978,4,4.75,7.5625,9.9375,2342,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.0875,11.661397,0.104545509,7.74e-05,3.6e-05
"435",449,75,349,"10-P6S2C1AA-b",11.7,11.8,11.7,12.2,39.2,417.5,249.48,98,168.02,40.24431138,NA,10,6,2,1,"AA",1679.928223,4323.37551,77,"302_349_4_29",0.124168258,0.965453193,4,29,12,17,349,0,0.88297943,2022-04-29,"12:17:00",2020-04-29 22:12:17,"6_2",55796,4,5.25,6.5,6.875,2533,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.025,11.661397,0.034888085,2.08e-05,8.07e-06
"436",450,76,350,"10-P6S2C2AA",10.2,10,10.1,10.2,39.7,261.2,197.81,100,63.39,24.26875957,NA,10,6,2,2,"AA",1423.834836,3196.475165,78,"303_350_4_29",0.154528812,0.958213918,4,29,12,19,350,0,0.88297943,2022-04-29,"12:19:00",2020-04-29 22:12:19,"6_2",55796,4,5.25,6.5,6.875,2533,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.025,11.661397,0.050086419,3.52e-05,1.57e-05
"437",451,77,353,"10-P6S2C4AA-b",9.8,9.9,10.1,10.1,40,185.5,95.19,85,90.31,48.68463612,NA,10,6,2,4,"AA",1409.821349,3126.06795,79,"304_353_4_29",0.33813263,0.983830616,4,29,12,21,353,0,0.88307812,2022-04-29,"12:21:00",2020-04-29 22:12:21,"6_2",55796,4,5.25,6.5,6.875,2533,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.025,11.661397,0.110520655,7.84e-05,3.54e-05
"438",452,78,354,"10-P6S2C1FS",9.2,9.5,12,10.5,40,364.4,214.94,99,149.46,41.01536773,NA,10,6,2,1,"FS",1462.764591,3342.366604,80,"305_354_4_29",0.588647804,0.998643827,4,29,12,22,354,0,0.88297943,2022-04-29,"12:22:00",2020-04-29 22:12:22,"6_2",55796,4,5.25,6.5,6.875,2533,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.025,11.661397,0.187506272,0.000128186,5.61e-05
"439",453,79,357,"10-P6S2C2FS-b",10.3,10.5,10.1,11.2,39,337.6,239.66,NA,97.94,29.01066351,NA,10,6,2,2,"FS",1463.582357,3393.275459,81,"306_357_4_29",1.190166638,0.99931112,4,29,12,24,357,0,0.88297943,2022-04-29,"12:24:00",2020-04-29 22:12:24,"6_2",55796,4,5.25,6.5,6.875,2533,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.025,11.661397,0.376792443,0.000257445,0.000111041
"440",454,80,358,"10-P6S2C4FS",9.9,9.7,9.8,9.4,38.9,309.8,111.99,65,197.81,63.85087153,"Heavier Bag (-4g)",10,6,2,4,"FS",1333.233007,2874.738443,82,"307_358_4_29",0.421736099,0.983989265,4,29,12,26,358,0,0.88297943,2022-04-29,"12:26:00",2020-04-29 22:12:26,"6_2",55796,4,5.25,6.5,6.875,2533,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.025,11.661397,0.141890098,0.000106426,4.94e-05
"441",455,81,359,"10-P6S2C4FS-b",7.9,10.1,8.2,8,40.8,2398.9,83.23,NA,2315.67,96.53049314,NA,10,6,2,4,"FS",1211.127062,2344.677412,83,"308_359_4_29",0.105158248,0.960944543,4,29,12,29,359,0,0.88297943,2022-04-29,"12:29:00",2020-04-29 22:12:29,"6_2",55893,4,5.125,6.75,7.25,2384,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.4,11.661397,0.037464056,3.09e-05,1.6e-05
"442",456,82,359,"10-P6S2C4FS-b",7.9,10.1,8.2,8,40.8,2398.9,83.23,NA,2315.67,96.53049314,NA,10,6,2,4,"FS",1211.127062,2344.677412,84,"0_359_4_29",0,0.019630058,4,29,12,29,359,0,0.88297943,2022-04-29,"12:29:00",2020-04-29 22:12:29,"6_2",55893,4,5.125,6.75,7.25,2384,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.4,11.661397,0,0,0
"443",457,83,356,"10-P6S2C2FS",10.8,10,10.7,10.1,40,275.1,200.33,98,74.77,27.17920756,NA,10,6,2,2,"FS",1476.799875,3397.946614,85,"309_356_4_29",0.963016897,0.988479084,4,29,12,31,356,0,0.88297943,2022-04-29,"12:31:00",2020-04-29 22:12:31,"6_2",55893,4,5.125,6.75,7.25,2384,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.4,11.661397,0.304301263,0.000206055,8.96e-05
"444",458,84,355,"10-P6S2C1FS-b",11.2,10.5,10.5,12.4,40,466.4,292.54,NA,173.86,37.27701544,NA,10,6,2,1,"FS",1596.616428,3906.649005,86,"310_355_4_29",0.537177927,0.997313676,4,29,12,33,355,0,0.88307812,2022-04-29,"12:33:00",2020-04-29 22:12:33,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,11.661397,0.159771232,0.000100069,4.09e-05
"445",459,85,352,"10-P6S2C4AA",11.2,10.3,10.9,10.8,39.1,175,95.33,90,79.67,45.52571429,NA,10,6,2,4,"AA",1509.854441,3581.931304,87,"311_352_4_29",0.382899381,0.99658088,4,29,12,35,352,0,0.88297943,2022-04-29,"12:35:00",2020-04-29 22:12:35,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,11.661397,0.1186401,7.86e-05,3.31e-05
"446",460,86,351,"10-P6S2C2AA-b",10,9.4,10.3,10.5,39.5,193.2,140.37,98,52.83,27.3447205,NA,10,6,2,2,"AA",1406.029479,3134.690313,88,"312_351_4_29",0.261836257,0.992742389,4,29,12,37,351,0,0.88297943,2022-04-29,"12:37:00",2020-04-29 22:12:37,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,11.661397,0.085620016,6.09e-05,2.73e-05
"447",461,87,348,"10-P6S2C1AA",9.8,9.9,9.6,9.3,39.7,266,150.43,98,115.57,43.44736842,NA,10,6,2,1,"AA",1349.914439,2904.003884,89,"313_348_4_29",0.344512352,0.990243119,4,29,12,39,348,0,0.88297943,2022-04-29,"12:39:00",2020-04-29 22:12:39,"6_2",55797,4,5.25,6.375,6.4375,2529,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.5875,11.661397,0.115702792,8.57e-05,3.98e-05
"448",462,138,359,"10-P6S2C4FS-b",7.9,10.1,8.2,8,40.8,2398.9,83.23,NA,2315.67,96.53049314,NA,10,6,2,4,"FS",1211.127062,2344.677412,141,"361_359_4_29",0.170710481,0.946537871,4,29,15,22,359,0,0.88278205,2022-04-29,"15:22:00",2020-04-29 22:15:22,"6_2",55808,4,5.375,6.375,6.25,2465,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.4,11.661397,0.061021183,5.04e-05,2.6e-05
"449",463,139,356,"10-P6S2C2FS",10.8,10,10.7,10.1,40,275.1,200.33,98,74.77,27.17920756,NA,10,6,2,2,"FS",1476.799875,3397.946614,142,"362_356_4_29",0.109373559,0.886871755,4,29,15,26,356,0,0.88297943,2022-04-29,"15:26:00",2020-04-29 22:15:26,"6_2",55808,4,5.375,6.375,6.25,2465,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.4,11.661397,0.034683928,2.35e-05,1.02e-05
"450",464,140,356,"10-P6S2C2FS",10.8,10,10.7,10.1,40,275.1,200.33,98,74.77,27.17920756,NA,10,6,2,2,"FS",1476.799875,3397.946614,143,"0_356_4_29",0.862637363,0.068721423,4,29,15,24,356,0,0.88297943,2022-04-29,"15:24:00",2020-04-29 22:15:24,"6_2",55808,4,5.375,6.375,6.25,2465,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.4,11.661397,0.273554709,0.000185235,8.05e-05
"451",465,141,355,"10-P6S2C1FS-b",11.2,10.5,10.5,12.4,40,466.4,292.54,NA,173.86,37.27701544,NA,10,6,2,1,"FS",1596.616428,3906.649005,144,"363_355_4_29",1.186069723,0.967258805,4,29,15,28,355,0,0.88297943,2022-04-29,"15:28:00",2020-04-29 22:15:28,"6_2",55808,4,5.375,6.375,6.25,2465,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.4,11.661397,0.352965628,0.000221071,9.03e-05
"452",466,142,352,"10-P6S2C4AA",11.2,10.3,10.9,10.8,39.1,175,95.33,90,79.67,45.52571429,NA,10,6,2,4,"AA",1509.854441,3581.931304,145,"364_352_4_29",0.567158461,0.983426018,4,29,15,30,352,0,0.88288074,2022-04-29,"15:30:00",2020-04-29 22:15:30,"6_2",55905,4,5.25,6,5.875,2374,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.025,11.661397,0.176065483,0.000116611,4.92e-05
"453",467,143,351,"10-P6S2C2AA-b",10,9.4,10.3,10.5,39.5,193.2,140.37,98,52.83,27.3447205,NA,10,6,2,2,"AA",1406.029479,3134.690313,146,"365_351_4_29",0.39489802,0.996675669,4,29,15,32,351,0,0.88288074,2022-04-29,"15:32:00",2020-04-29 22:15:32,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,11.661397,0.129318193,9.2e-05,4.13e-05
"454",468,144,348,"10-P6S2C1AA",9.8,9.9,9.6,9.3,39.7,266,150.43,98,115.57,43.44736842,NA,10,6,2,1,"AA",1349.914439,2904.003884,147,"366_348_4_29",0.253550442,0.993300126,4,29,15,35,348,0,0.88288074,2022-04-29,"15:35:00",2020-04-29 22:15:35,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,11.661397,0.085277128,6.32e-05,2.94e-05
"455",469,145,358,"10-P6S2C4FS",9.9,9.7,9.8,9.4,38.9,309.8,111.99,65,197.81,63.85087153,"Heavier Bag (-4g)",10,6,2,4,"FS",1333.233007,2874.738443,148,"367_358_4_29",0.370840941,0.938428235,4,29,15,36,358,0,0.88288074,2022-04-29,"15:36:00",2020-04-29 22:15:36,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,11.661397,0.125142484,9.39e-05,4.35e-05
"456",470,146,357,"10-P6S2C2FS-b",10.3,10.5,10.1,11.2,39,337.6,239.66,NA,97.94,29.01066351,NA,10,6,2,2,"FS",1463.582357,3393.275459,149,"368_357_4_29",0.55370811,0.998007646,4,29,15,38,357,0,0.88288074,2022-04-29,"15:38:00",2020-04-29 22:15:38,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,11.661397,0.175825185,0.000120133,5.18e-05
"457",471,147,354,"10-P6S2C1FS",9.2,9.5,12,10.5,40,364.4,214.94,99,149.46,41.01536773,NA,10,6,2,1,"FS",1462.764591,3342.366604,150,"369_354_4_29",1.141818366,0.998892744,4,29,15,40,354,0,0.88278205,2022-04-29,"15:40:00",2020-04-29 22:15:40,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,11.661397,0.364766153,0.000249368,0.000109134
"458",472,148,353,"10-P6S2C4AA-b",9.8,9.9,10.1,10.1,40,185.5,95.19,85,90.31,48.68463612,NA,10,6,2,4,"AA",1409.821349,3126.06795,151,"370_353_4_29",0.624068592,0.995292985,4,29,15,42,353,0,0.88278205,2022-04-29,"15:42:00",2020-04-29 22:15:42,"6_2",55809,4,5.375,6.25,6,2461,202,0,94206478,28,"TMS-94206478",6,2,"6_2",280.15,11.661397,0.204549015,0.000145089,6.54e-05
"459",473,149,350,"10-P6S2C2AA",10.2,10,10.1,10.2,39.7,261.2,197.81,100,63.39,24.26875957,NA,10,6,2,2,"AA",1423.834836,3196.475165,152,"371_350_4_29",0.341434853,0.996797388,4,29,15,44,350,0,0.88278205,2022-04-29,"15:44:00",2020-04-29 22:15:44,"6_2",55906,4,5.25,6,5.6875,2373,202,0,94206478,28,"TMS-94206478",6,2,"6_2",279.8375,11.661397,0.111111834,7.8e-05,3.48e-05
"460",474,150,349,"10-P6S2C1AA-b",11.7,11.8,11.7,12.2,39.2,417.5,249.48,98,168.02,40.24431138,NA,10,6,2,1,"AA",1679.928223,4323.37551,153,"372_349_4_29",0.183524968,0.984875689,4,29,15,45,349,0,0.88278205,2022-04-29,"15:45:00",2020-04-29 22:15:45,"6_2",55906,4,5.25,6,5.6875,2373,202,0,94206478,28,"TMS-94206478",6,2,"6_2",279.8375,11.661397,0.051773038,3.08e-05,1.2e-05
"461",475,3,475,"01-P6S2C4AA-Sp",1.3,1.2,0.9,1,40.9,8.108,7.03,100,1.078,13.7440689,NA,1,6,2,4,"AA",282.0619747,76.97589225,3,"412_475+478_4_30",0.072762262,0.944821416,4,30,8,48,475,478,0.88258467,2022-04-30,"8:48:00",2020-04-30 22:08:48,"6_2",55878,4,4.875,6.625,7.5,2404,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.65,1.306706,0.003416997,1.21e-05,4.44e-05
"462",476,7,476,"01-P6S2C1FS-S",1.1,0.9,0.8,0.8,39.2,6.6425,4.655,97.5,1.9875,29.51189451,NA,1,6,2,1,"FS",236.7083157,53.03453458,7,"416_476+477_4_30",0.032370784,0.538200956,4,30,9,0,476,477,0.88268336,2022-04-30,"9:00:00",2020-04-30 22:09:00,"6_2",55975,4,4.625,7.8125,10,2343,202,0,94206478,28,"TMS-94206478",6,2,"6_2",284.15,1.306706,0.0015363,6.49e-06,2.9e-05
"463",477,8,476,"01-P6S2C1FS-S",1.1,0.9,0.8,0.8,39.2,6.6425,4.655,97.5,1.9875,29.51189451,NA,1,6,2,1,"FS",236.7083157,53.03453458,8,"0_476+477_4_30",0,0.068614715,4,30,8,57,476,477,0.88248598,2022-04-30,"8:57:00",2020-04-30 22:08:57,"6_2",55878,4,4.875,6.625,7.5,2404,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.65,1.306706,0,0,0
"464",478,9,484,"01-P6S2C2FS-S",1.2,1.1,0.9,0.9,39.4,12.5655,7.765,100,4.8005,37.4348377,NA,1,6,2,2,"FS",302.7121287,94.81706238,9,"417_484+485_4_30",0.050448182,0.847854936,4,30,9,2,484,485,0.88278205,2022-04-30,"9:02:00",2020-04-30 22:09:02,"6_2",55879,4,4.875,6.625,7.125,2403,202,0,94206478,28,"TMS-94206478",6,2,"6_2",281.275,1.306706,0.002338367,7.72e-06,2.47e-05
